id,key,value,type
25782064,housenumber,627,addr
25782064,street,South Broadway,addr
25782064,amenity,pub,regular
25782064,name,Southern Sun,regular
25782064,opening_hours,Mo-We 16:00-01:00; Th-Su 11:30-01:00,regular
25782064,phone,+1 303 543 0886,regular
25782064,website,http://www.southernsunpub.com,regular
27548632,ref,205,regular
27548632,highway,motorway_junction,regular
27548632,old_ref,205B,regular
51161616,highway,turning_circle,regular
55720768,highway,turning_circle,regular
55736763,railway,level_crossing,regular
55767361,tmp,tmp,regular
55767383,tmp,tmp,regular
55767404,tmp,tmp,regular
55767431,tmp,tmp,regular
55774912,source,Bing,regular
55775490,highway,turning_circle,regular
55776056,highway,turning_circle,regular
55781433,highway,turning_circle,regular
55794727,tmp,tmp,regular
55799008,highway,turning_circle,regular
55810356,ref,25,regular
55810356,highway,motorway_junction,regular
55810886,highway,turning_circle,regular
55814214,source,Bing,regular
55814214,highway,traffic_signals,regular
55816726,highway,turning_circle,regular
55818514,tmp,tmp,regular
55818537,tmp,tmp,regular
55825968,tmp,tmp,regular
55825988,tmp,tmp,regular
55833517,highway,turning_circle,regular
55834514,highway,turning_circle,regular
55836417,railway,level_crossing,regular
55837719,highway,turning_circle,regular
55839156,tmp,tmp,regular
55845494,tmp,tmp,regular
55855071,tmp,tmp,regular
55861250,tmp,tmp,regular
55862007,highway,turning_circle,regular
55862420,highway,turning_circle,regular
55867655,source,Bing,regular
55867655,highway,turning_circle,regular
75693054,amenity,post_box,regular
75693054,city,Broomfield,addr
88428451,highway,traffic_signals,regular
88429319,power,tower,regular
88429346,power,tower,regular
88429401,power,tower,regular
88437243,power,tower,regular
88437243,source,bing,regular
88445512,highway,traffic_signals,regular
88446197,highway,mini_roundabout,regular
88451413,highway,turning_circle,regular
88451481,highway,turning_circle,regular
88452152,highway,turning_circle,regular
88452199,highway,turning_circle,regular
88452836,highway,turning_circle,regular
88454567,highway,turning_circle,regular
88455913,highway,turning_circle,regular
88456167,highway,traffic_signals,regular
88456316,highway,turning_circle,regular
88456449,highway,traffic_signals,regular
88456901,highway,turning_circle,regular
88458149,highway,turning_circle,regular
88458624,highway,turning_circle,regular
88463068,highway,turning_circle,regular
88463387,highway,turning_circle,regular
88463617,highway,turning_circle,regular
88463914,highway,traffic_signals,regular
88465146,highway,turning_circle,regular
88466877,highway,traffic_signals,regular
88467123,highway,turning_circle,regular
88467522,highway,turning_circle,regular
88468011,highway,turning_circle,regular
88468296,source,bing,regular
88468296,highway,turning_circle,regular
88469162,highway,turning_circle,regular
88470136,traffic_calming,bump,regular
88470551,highway,turning_circle,regular
88473672,highway,turning_circle,regular
88473834,highway,turning_circle,regular
88476638,highway,turning_circle,regular
88476936,highway,turning_circle,regular
88478190,highway,turning_circle,regular
88478665,highway,turning_circle,regular
88480344,highway,turning_circle,regular
88481764,highway,turning_circle,regular
88483226,highway,turning_circle,regular
88483299,highway,turning_circle,regular
88487882,highway,turning_circle,regular
88488244,highway,turning_circle,regular
88488321,highway,turning_circle,regular
88489415,highway,turning_circle,regular
88489654,noexit,yes,regular
88489654,source,Bing,regular
88489690,highway,turning_circle,regular
88490088,highway,turning_circle,regular
88491147,highway,turning_circle,regular
88492105,source,Yahoo,regular
88492105,highway,turning_circle,regular
88493945,highway,traffic_signals,regular
88494062,highway,turning_circle,regular
88494585,highway,turning_circle,regular
88494927,highway,turning_circle,regular
88495412,highway,turning_circle,regular
88496824,highway,turning_circle,regular
88497453,highway,traffic_signals,regular
88498377,highway,turning_circle,regular
88499182,highway,turning_circle,regular
88499427,highway,turning_circle,regular
88500160,highway,turning_circle,regular
88500585,source,Yahoo,regular
88500585,highway,turning_circle,regular
88500894,highway,turning_circle,regular
88500928,source,Bing,regular
88500928,highway,turning_circle,regular
88501081,highway,turning_circle,regular
88502478,highway,turning_circle,regular
88503129,highway,traffic_signals,regular
88505595,highway,traffic_signals,regular
88506341,source,Bing,regular
88506341,highway,turning_circle,regular
88506702,highway,turning_circle,regular
88507293,highway,turning_circle,regular
88510575,highway,turning_circle,regular
88511575,highway,turning_circle,regular
88512557,highway,turning_circle,regular
88513283,highway,turning_circle,regular
88514028,highway,turning_circle,regular
88514600,highway,turning_circle,regular
88515494,highway,turning_circle,regular
88515588,highway,turning_circle,regular
88516715,highway,turning_circle,regular
88516773,highway,turning_circle,regular
88516846,highway,traffic_signals,regular
88517305,highway,turning_circle,regular
88518610,highway,turning_circle,regular
88518983,highway,turning_circle,regular
88519858,highway,turning_circle,regular
88521682,highway,turning_circle,regular
88522561,highway,turning_circle,regular
88523285,highway,turning_circle,regular
88523544,highway,turning_circle,regular
88523591,highway,turning_circle,regular
88524317,highway,turning_circle,regular
88525121,highway,turning_circle,regular
88525728,highway,turning_circle,regular
88527104,highway,turning_circle,regular
88527168,highway,turning_circle,regular
88528518,highway,turning_circle,regular
88529986,highway,turning_circle,regular
88530229,highway,turning_circle,regular
88530576,highway,traffic_signals,regular
88533167,highway,turning_circle,regular
88534699,highway,turning_circle,regular
88535623,source,Yahoo,regular
88535623,highway,turning_circle,regular
88535859,highway,turning_circle,regular
88536323,highway,turning_circle,regular
88536703,source,Yahoo,regular
